PC1,PC2,PC3,PC4,PC1_vis,PC2_vis,Extraversion,Agreeableness,Conscientiousness,Neuroticism,Openness,OCB,CWB
-0.27908560693355106,-1.296729112454323,-0.5219862073807757,-0.6312154928267594,-0.27908560693355106,-1.296729112454323,2.75,3.4166666666666665,4.0,2.5,3.5833333333333335,2.0,1.3
1.4794153566269341,-0.44186685426865907,-0.3090286273333034,0.1569926065305866,1.4794153566269341,-0.44186685426865907,4.083333333333333,4.25,4.166666666666667,2.5833333333333335,3.6666666666666665,2.8,1.2
1.678863047297461,-0.9387271998939202,0.5269427814127372,-0.6886237300962614,1.678863047297461,-0.9387271998939202,3.5833333333333335,4.416666666666667,3.4166666666666665,1.4166666666666667,4.666666666666667,2.1,1.2
0.21819285274338646,1.1632060993594036,1.2043000040289575,-0.8119778008462806,0.21819285274338646,1.1632060993594036,3.5833333333333335,3.6666666666666665,4.333333333333333,4.0,4.666666666666667,2.8,2.0
1.0262443815171316,-0.43730503114059394,-0.5928597493428693,0.5927987881500657,1.0262443815171316,-0.43730503114059394,3.5,4.0,3.5833333333333335,2.0833333333333335,3.5,3.4,1.0
0.38851987176596486,-0.17821968230958768,-0.09881683366542969,-0.03776769589263405,0.38851987176596486,-0.17821968230958768,3.6666666666666665,4.083333333333333,3.75,2.9166666666666665,3.75,2.4,1.6
0.9553061025583353,-2.5229416687029076,-0.4789977459582702,-0.5798125834053552,0.9553061025583353,-2.5229416687029076,3.0833333333333335,4.25,3.8333333333333335,1.4166666666666667,3.75,1.2,1.0
1.7453125850725693,0.3430974923612655,0.7519002608513193,1.6323875152281835,1.7453125850725693,0.3430974923612655,2.8333333333333335,4.5,4.0,2.3333333333333335,4.166666666666667,4.5,1.1
-1.7572217290267467,0.6509450485807258,0.7277377780937428,0.9494577462179616,-1.7572217290267467,0.6509450485807258,2.0,3.4166666666666665,3.75,4.5,3.5833333333333335,3.5,1.8
2.2251242489671963,-0.4594422921982484,-0.5922711049454675,-0.6597479768007412,2.2251242489671963,-0.4594422921982484,4.166666666666667,4.083333333333333,4.416666666666667,1.5833333333333333,4.083333333333333,2.6,1.3
1.42170919876302,1.7162279557074744,-1.10084472585691,-1.4012479362500305,1.42170919876302,1.7162279557074744,4.5,3.1666666666666665,3.25,1.1666666666666667,4.416666666666667,3.6,1.8
-0.30223565240030414,-0.585451210798277,-0.137744639940786,0.37919654574912,-0.30223565240030414,-0.585451210798277,2.6666666666666665,3.6666666666666665,3.4166666666666665,2.6666666666666665,3.5833333333333335,3.0,1.2
-2.201845853892558,1.335758863988154,1.3393413296394316,-0.6323365531995535,-2.201845853892558,1.335758863988154,2.0,2.6666666666666665,3.25,4.333333333333333,4.5,3.4,1.9
-0.5844771924477999,-1.437705808217297,0.44224453680415937,-0.5063928365230713,-0.5844771924477999,-1.437705808217297,2.6666666666666665,3.6666666666666665,3.8333333333333335,3.25,3.8333333333333335,1.8,1.2
-0.45564855055405823,0.6129093873159405,1.2821304008064605,0.5077072249632533,-0.45564855055405823,0.6129093873159405,2.5833333333333335,3.6666666666666665,4.0,4.166666666666667,4.166666666666667,3.6,1.5
-2.7746762817308674,0.8110237231626921,0.5597213897012812,0.17745496286406684,-2.7746762817308674,0.8110237231626921,2.1666666666666665,3.25,2.4166666666666665,4.083333333333333,3.75,2.7,2.1
-1.9154730183519841,-0.09369019256633333,0.6250674142208917,0.3327448083288232,-1.9154730183519841,-0.09369019256633333,2.25,3.4166666666666665,2.9166666666666665,3.9166666666666665,3.6666666666666665,2.8,1.5
3.4587013308474086,-0.8977367818593431,0.67873871225525,-0.5673997524102996,3.4587013308474086,-0.8977367818593431,3.6666666666666665,4.583333333333333,4.75,1.0,5.0,2.8,1.0
3.087241205328044,1.3123111618646985,-0.341289392570981,0.003209016530564847,3.087241205328044,1.3123111618646985,4.833333333333333,4.75,4.5,1.6666666666666667,4.416666666666667,3.2,2.1
4.385526731761054,0.7358427718790408,0.4866388715662063,0.33292868345645027,4.385526731761054,0.7358427718790408,4.25,4.583333333333333,5.0,1.1666666666666667,4.916666666666667,4.6,1.0
0.037199020596224285,1.0448352447322993,0.8745458352524574,0.12811069700421285,0.037199020596224285,1.0448352447322993,3.5833333333333335,4.083333333333333,3.0833333333333335,3.3333333333333335,4.333333333333333,3.1,1.8
-0.5662006999872287,0.015297768502271962,-0.13106691794242592,-0.6869228417214982,-0.5662006999872287,0.015297768502271962,2.9166666666666665,3.5,3.0833333333333335,2.3333333333333335,4.083333333333333,2.3,1.8
0.19944387727185828,-0.48642693482576926,1.4451850496258767,-0.2911511253973735,0.19944387727185828,-0.48642693482576926,2.1666666666666665,3.8333333333333335,4.0,2.8333333333333335,4.75,2.7,1.4
1.7743977150360106,1.597480554894184,-0.7234373920506586,1.4742039180989734,1.7743977150360106,1.597480554894184,3.0833333333333335,4.583333333333333,4.333333333333333,1.5,3.9166666666666665,4.0,2.5
-0.2473456269979155,0.7827852515593602,-0.6539762642450853,1.0465913021824051,-0.2473456269979155,0.7827852515593602,3.3333333333333335,3.9166666666666665,3.75,3.3333333333333335,3.1666666666666665,3.4,1.9
-1.6379104399645528,-1.043853725039745,0.23015672937377812,1.1069902036893513,-1.6379104399645528,-1.043853725039745,2.3333333333333335,4.0,2.1666666666666665,3.1666666666666665,3.25,2.6,1.1
0.36176206978439085,0.39055496732592127,0.13340521699765834,1.4388720904405348,0.36176206978439085,0.39055496732592127,2.4166666666666665,4.333333333333333,4.0,2.6666666666666665,3.75,3.5,1.9
2.4997617869782305,-0.7358904293098816,-0.804564685435025,-0.3113097954709587,2.4997617869782305,-0.7358904293098816,4.75,4.583333333333333,3.9166666666666665,1.4166666666666667,3.8333333333333335,2.3,1.2
-0.4253412023288094,-0.5269455505809747,1.129902882619155,2.2928411444836905,-0.4253412023288094,-0.5269455505809747,1.6666666666666667,4.583333333333333,3.8333333333333335,3.6666666666666665,3.5833333333333335,3.5,1.4
